"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
1,"0:35","Reece Beekman makes regular free throw 2 of 2",35,"Made FT","makes","Reece Beekman",26,32,"Opp","vsNCST",63
1,"0:14","Wolfpack 30 second timeout",14,"Timeout","second timeout","Wolfpack 30",26,32,"Opp","vsNCST",63
1,"0:02","DJ Horne makes three point jump shot (D.J. Burns Jr. assists)",2,"Made Three","makes","DJ Horne",26,35,"Cavs","vsNCST",64
2,"20:00","2ND HALF",1200,""," ","2ND",26,35,"Cavs","vsNCST",64
2,"20:00","Wolfpack lineup change (DJ Horne, Dennis Parker Jr., Jayden Taylor, Casey Morsell, D.J. Burns Jr.)",1200,"Opp Sub"," ","Wolfpack",26,35,"Cavs","vsNCST",64
2,"19:38","Open inbound Cavaliers",1178,""," ","Open",26,35,"Cavs","vsNCST",64
2,"19:10","Andrew Rohde turnover (DJ Horne steals)",1150,"Turnover","turnover","Andrew Rohde",26,35,"Opp","vsNCST",65
2,"19:10","Dennis Parker Jr. makes two point dunk (D.J. Burns Jr. assists)",1150,"Made Two","makes","Dennis Parker Jr.",26,37,"Opp","vsNCST",65
2,"19:10","Ryan Dunn shooting foul (Dennis Parker Jr. draws the foul)",1150,"Foul","shooting foul","Ryan Dunn",26,37,"Opp","vsNCST",65
2,"18:57","Dennis Parker Jr. makes regular free throw 1 of 1",1137,"Made FT","makes","Dennis Parker Jr.",26,38,"Cavs","vsNCST",66
2,"18:55","Blake Buchanan misses two point jump shot",1135,"Missed Two","misses","Blake Buchanan",26,38,"Cavs","vsNCST",66
2,"18:38","Dennis Parker Jr. defensive rebound",1118,"Def Rebound","defensive rebound","Dennis Parker Jr.",26,38,"Opp","vsNCST",67
2,"18:36","Casey Morsell misses three point jump shot",1116,"Missed Three","misses","Casey Morsell",26,38,"Opp","vsNCST",67
2,"18:21","Ryan Dunn defensive rebound",1101,"Def Rebound","defensive rebound","Ryan Dunn",26,38,"Cavs","vsNCST",68
