"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
1,"7:44","Danilo Jovanovich makes two point putback layup",464,"Made Two","makes","Danilo Jovanovich",19,14,"Opp","vsLOU",34
1,"7:23","Andrew Rohde makes three point jump shot (Ryan Dunn assists)",443,"Made Three","makes","Andrew Rohde",22,14,"Cavs","vsLOU",35
1,"7:21","Danilo Jovanovich misses three point jump shot",441,"Missed Three","misses","Danilo Jovanovich",22,14,"Cavs","vsLOU",35
1,"7:06","Ryan Dunn defensive rebound",426,"Def Rebound","defensive rebound","Ryan Dunn",22,14,"Opp","vsLOU",36
1,"7:04","Brandon Huntley-Hatfield blocks Andrew Rohde's two point driving layup",424,"Block","block","Brandon Huntley-Hatfield",22,14,"Opp","vsLOU",36
1,"7:02","Ryan Dunn offensive rebound",422,"Off Rebound","offensive rebound","Ryan Dunn",22,14,"Opp","vsLOU",36
1,"6:48","Ryan Dunn makes two point putback layup",408,"Made Two","makes","Ryan Dunn",24,14,"Cavs","vsLOU",37
1,"6:47","Isaac McKneely personal foul (Ty-Laur Johnson draws the foul)",407,"Foul","personal foul","Isaac McKneely",24,14,"Cavs","vsLOU",37
1,"6:47","TV timeout",407,""," ","TV",24,14,"Cavs","vsLOU",37
1,"6:47","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Blake Buchanan, Ryan Dunn, Jacob Groves)",407,"Cav Sub"," ","Cavaliers",24,14,"Cavs","vsLOU",37
1,"6:40","Cardinals lineup change (Mike James, Ty-Laur Johnson, Brandon Huntley-Hatfield, Kaleb Glenn, Skyy Clark)",400,"Opp Sub"," ","Cardinals",24,14,"Cavs","vsLOU",37
1,"6:14","Ty-Laur Johnson makes two point driving hook shot",374,"Made Two","makes","Ty-Laur Johnson",24,16,"Opp","vsLOU",38
1,"6:12","Andrew Rohde misses three point jump shot",372,"Missed Three","misses","Andrew Rohde",24,16,"Opp","vsLOU",38
1,"6:01","Jacob Groves offensive rebound",361,"Off Rebound","offensive rebound","Jacob Groves",24,16,"Opp","vsLOU",38
1,"5:59","Blake Buchanan misses two point hook shot",359,"Missed Two","misses","Blake Buchanan",24,16,"Opp","vsLOU",38
1,"5:45","Skyy Clark defensive rebound",345,"Def Rebound","defensive rebound","Skyy Clark",24,16,"Cavs","vsLOU",39
1,"5:43","Ty-Laur Johnson misses two point stepback jump shot",343,"Missed Two","misses","Ty-Laur Johnson",24,16,"Cavs","vsLOU",39
1,"5:33","Blake Buchanan defensive rebound",333,"Def Rebound","defensive rebound","Blake Buchanan",24,16,"Opp","vsLOU",40
1,"5:33","Cavaliers lineup change (Blake Buchanan, Reece Beekman, Elijah Gertrude, Ryan Dunn, Jacob Groves)",333,"Cav Sub"," ","Cavaliers",24,16,"Opp","vsLOU",40
1,"5:20","Cardinals lineup change (Mike James, Curtis Williams, Brandon Huntley-Hatfield, Kaleb Glenn, Skyy Clark)",320,"Opp Sub"," ","Cardinals",24,16,"Opp","vsLOU",40
1,"5:15","Elijah Gertrude misses two point pullup jump shot",315,"Missed Two","misses","Elijah Gertrude",24,16,"Opp","vsLOU",40
1,"5:03","Cardinals defensive rebound",303,"Def Rebound","defensive rebound","Cardinals",24,16,"Cavs","vsLOU",41
1,"4:49","Mike James makes two point cutting dunk (Brandon Huntley-Hatfield assists)",289,"Made Two","makes","Mike James",24,18,"Opp","vsLOU",42
1,"4:32","Ryan Dunn makes two point driving layup",272,"Made Two","makes","Ryan Dunn",26,18,"Cavs","vsLOU",43
1,"4:12","Brandon Huntley-Hatfield turnover (bad pass) (Ryan Dunn steals)",252,"Turnover","turnover","Brandon Huntley-Hatfield",26,18,"Opp","vsLOU",44
1,"4:10","Jacob Groves misses two point hook shot",250,"Missed Two","misses","Jacob Groves",26,18,"Opp","vsLOU",44
1,"3:46","Skyy Clark defensive rebound",226,"Def Rebound","defensive rebound","Skyy Clark",26,18,"Cavs","vsLOU",45
1,"3:21","Mike James makes two point driving layup",201,"Made Two","makes","Mike James",26,20,"Opp","vsLOU",46
1,"3:21","Brandon Huntley-Hatfield personal foul (Blake Buchanan draws the foul)",201,"Foul","personal foul","Brandon Huntley-Hatfield",26,20,"Opp","vsLOU",46
1,"3:21","TV timeout",201,""," ","TV",26,20,"Opp","vsLOU",46
1,"3:17","Cavaliers lineup change (Blake Buchanan, Reece Beekman, Andrew Rohde, Ryan Dunn, Jacob Groves)",197,"Cav Sub"," ","Cavaliers",26,20,"Opp","vsLOU",46
1,"3:17","Ryan Dunn makes two point turnaround hook shot",197,"Made Two","makes","Ryan Dunn",28,20,"Opp","vsLOU",46
1,"3:17","Brandon Huntley-Hatfield shooting foul (Ryan Dunn draws the foul)",197,"Foul","shooting foul","Brandon Huntley-Hatfield",28,20,"Opp","vsLOU",46
1,"3:17","Ryan Dunn misses regular free throw 1 of 1",197,"Missed FT","misses","Ryan Dunn",28,20,"Opp","vsLOU",46
1,"3:01","Mike James defensive rebound",181,"Def Rebound","defensive rebound","Mike James",28,20,"Cavs","vsLOU",47
1,"3:01","Reece Beekman personal foul (Skyy Clark draws the foul)",181,"Foul","personal foul","Reece Beekman",28,20,"Cavs","vsLOU",47
1,"2:42","Cardinals lineup change (Mike James, Curtis Williams, Danilo Jovanovich, Kaleb Glenn, Skyy Clark)",162,"Opp Sub"," ","Cardinals",28,20,"Cavs","vsLOU",47
1,"2:40","Curtis Williams misses three point stepback jump shot",160,"Missed Three","misses","Curtis Williams",28,20,"Cavs","vsLOU",47
1,"2:17","Cavaliers defensive rebound",137,"Def Rebound","defensive rebound","Cavaliers",28,20,"Opp","vsLOU",48
1,"2:15","Ryan Dunn misses two point pullup jump shot",135,"Missed Two","misses","Ryan Dunn",28,20,"Opp","vsLOU",48
1,"2:01","Kaleb Glenn defensive rebound",121,"Def Rebound","defensive rebound","Kaleb Glenn",28,20,"Cavs","vsLOU",49
1,"1:59","Mike James misses two point driving hook shot",119,"Missed Two","misses","Mike James",28,20,"Cavs","vsLOU",49
1,"1:49","Ryan Dunn defensive rebound",109,"Def Rebound","defensive rebound","Ryan Dunn",28,20,"Opp","vsLOU",50
1,"1:49","Reece Beekman makes two point driving layup",109,"Made Two","makes","Reece Beekman",30,20,"Opp","vsLOU",50
1,"1:49","Danilo Jovanovich shooting foul (Reece Beekman draws the foul)",109,"Foul","shooting foul","Danilo Jovanovich",30,20,"Opp","vsLOU",50
1,"1:49","Reece Beekman misses regular free throw 1 of 1",109,"Missed FT","misses","Reece Beekman",30,20,"Opp","vsLOU",50
1,"1:18","Danilo Jovanovich defensive rebound",78,"Def Rebound","defensive rebound","Danilo Jovanovich",30,20,"Cavs","vsLOU",51
1,"1:16","Mike James misses three point pullup jump shot",76,"Missed Three","misses","Mike James",30,20,"Cavs","vsLOU",51
1,"1:15","Andrew Rohde defensive rebound",75,"Def Rebound","defensive rebound","Andrew Rohde",30,20,"Opp","vsLOU",52
1,"1:15","Jump ball. Andrew Rohde vs. Kaleb Glenn (Cavaliers gains possession)",75,"Jump Ball"," ","Jump",30,20,"Cavs","vsLOU",53
1,"1:01","Cardinals lineup change (Mike James, Ty-Laur Johnson, Kaleb Glenn, Danilo Jovanovich, Skyy Clark)",61,"Opp Sub"," ","Cardinals",30,20,"Cavs","vsLOU",53
1,"0:46","Reece Beekman makes three point jump shot (Andrew Rohde assists)",46,"Made Three","makes","Reece Beekman",33,20,"Opp","vsLOU",54
1,"0:41","Mike James turnover (bad pass) (Reece Beekman steals)",41,"Turnover","turnover","Mike James",33,20,"Cavs","vsLOU",55
1,"0:39","Ryan Dunn makes two point running alley-oop dunk (Reece Beekman assists)",39,"Made Two","makes","Ryan Dunn",35,20,"Opp","vsLOU",56
1,"0:14","Cardinals 30 second timeout",14,"Timeout","second timeout","Cardinals 30",35,20,"Opp","vsLOU",56
1,"0:03","Danilo Jovanovich makes two point turnaround fadeaway jump shot",3,"Made Two","makes","Danilo Jovanovich",35,22,"Cavs","vsLOU",57
1,"0:03","Skyy Clark personal foul (Reece Beekman draws the foul)",3,"Foul","personal foul","Skyy Clark",35,22,"Cavs","vsLOU",57
1,"0:03","Cardinals lineup change (Mike James, Ty-Laur Johnson, Kaleb Glenn, Hercy Miller, Skyy Clark)",3,"Opp Sub"," ","Cardinals",35,22,"Cavs","vsLOU",57
1,"0:03","Cavaliers 30 second timeout",3,"Timeout","second timeout","Cavaliers 30",35,22,"Cavs","vsLOU",57
1,"0:03","Cardinals lineup change (Mike James, Ty-Laur Johnson, Zan Payne, Hercy Miller, Skyy Clark)",3,"Opp Sub"," ","Cardinals",35,22,"Cavs","vsLOU",57
1,"0:01","Cavaliers lineup change (Blake Buchanan, Reece Beekman, Isaac McKneely, Ryan Dunn, Jacob Groves)",1,"Cav Sub"," ","Cavaliers",35,22,"Cavs","vsLOU",57
2,"20:00","2ND HALF",1200,""," ","2ND",35,22,"Cavs","vsLOU",57
2,"20:00","Cavaliers lineup change (Andrew Rohde, Reece Beekman, Isaac McKneely, Ryan Dunn, Jacob Groves)",1200,"Cav Sub"," ","Cavaliers",35,22,"Cavs","vsLOU",57
2,"20:00","Cardinals lineup change (Mike James, Ty-Laur Johnson, Brandon Huntley-Hatfield, Danilo Jovanovich, Skyy Clark)",1200,"Opp Sub"," ","Cardinals",35,22,"Cavs","vsLOU",57
2,"19:37","Open inbound Cardinals",1177,""," ","Open",35,22,"Opp","vsLOU",58
2,"19:35","Mike James misses three point jump shot",1175,"Missed Three","misses","Mike James",35,22,"Opp","vsLOU",58
2,"19:30","Danilo Jovanovich offensive rebound",1170,"Off Rebound","offensive rebound","Danilo Jovanovich",35,22,"Opp","vsLOU",58
2,"19:28","Ty-Laur Johnson misses three point jump shot",1168,"Missed Three","misses","Ty-Laur Johnson",35,22,"Opp","vsLOU",58
2,"19:06","Ryan Dunn defensive rebound",1146,"Def Rebound","defensive rebound","Ryan Dunn",35,22,"Cavs","vsLOU",59
2,"19:04","Andrew Rohde misses three point jump shot",1144,"Missed Three","misses","Andrew Rohde",35,22,"Cavs","vsLOU",59
2,"18:45","Brandon Huntley-Hatfield defensive rebound",1125,"Def Rebound","defensive rebound","Brandon Huntley-Hatfield",35,22,"Opp","vsLOU",60
2,"18:17","Ty-Laur Johnson turnover (bad pass)",1097,"Turnover","turnover","Ty-Laur Johnson",35,22,"Cavs","vsLOU",61
2,"18:15","Reece Beekman misses three point jump shot",1095,"Missed Three","misses","Reece Beekman",35,22,"Cavs","vsLOU",61
2,"17:57","Brandon Huntley-Hatfield defensive rebound",1077,"Def Rebound","defensive rebound","Brandon Huntley-Hatfield",35,22,"Opp","vsLOU",62
2,"17:57","Isaac McKneely shooting foul (Mike James draws the foul)",1077,"Foul","shooting foul","Isaac McKneely",35,22,"Opp","vsLOU",62
2,"17:57","Mike James misses regular free throw 1 of 2",1077,"Missed FT","misses","Mike James",35,22,"Opp","vsLOU",62
2,"17:57","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Blake Buchanan, Ryan Dunn, Jacob Groves)",1077,"Cav Sub"," ","Cavaliers",35,22,"Opp","vsLOU",62
2,"17:49","Mike James makes regular free throw 2 of 2",1069,"Made FT","makes","Mike James",35,23,"Cavs","vsLOU",63
2,"17:44","Ty-Laur Johnson personal foul (Andrew Rohde draws the foul)",1064,"Foul","personal foul","Ty-Laur Johnson",35,23,"Cavs","vsLOU",63
2,"17:29","Reece Beekman turnover (bad pass)",1049,"Turnover","turnover","Reece Beekman",35,23,"Opp","vsLOU",64
2,"17:29","Brandon Huntley-Hatfield makes two point layup (Mike James assists)",1049,"Made Two","makes","Brandon Huntley-Hatfield",35,25,"Opp","vsLOU",64
2,"17:29","Jacob Groves shooting foul (Brandon Huntley-Hatfield draws the foul)",1049,"Foul","shooting foul","Jacob Groves",35,25,"Opp","vsLOU",64
2,"17:06","Brandon Huntley-Hatfield makes regular free throw 1 of 1",1026,"Made FT","makes","Brandon Huntley-Hatfield",35,26,"Cavs","vsLOU",65
2,"17:06","Mike James shooting foul (Blake Buchanan draws the foul)",1026,"Foul","shooting foul","Mike James",35,26,"Cavs","vsLOU",65
2,"17:06","Blake Buchanan makes regular free throw 1 of 2",1026,"Made FT","makes","Blake Buchanan",36,26,"Cavs","vsLOU",65
2,"16:51","Blake Buchanan makes regular free throw 2 of 2",1011,"Made FT","makes","Blake Buchanan",37,26,"Opp","vsLOU",66
2,"16:50","Blake Buchanan personal foul (Brandon Huntley-Hatfield draws the foul)",1010,"Foul","personal foul","Blake Buchanan",37,26,"Opp","vsLOU",66
2,"16:48","Skyy Clark misses three point running jump shot",1008,"Missed Three","misses","Skyy Clark",37,26,"Opp","vsLOU",66
2,"16:30","Ryan Dunn defensive rebound",990,"Def Rebound","defensive rebound","Ryan Dunn",37,26,"Cavs","vsLOU",67
2,"16:25","Ryan Dunn makes two point cutting dunk (Blake Buchanan assists)",985,"Made Two","makes","Ryan Dunn",39,26,"Opp","vsLOU",68
