"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
2,"14:05","Tigers offensive rebound",845,"Off Rebound","offensive rebound","Tigers",42,50,"Opp","vsMEM",85
2,"13:49","Ryan Dunn personal foul",829,"Foul","personal foul","Ryan Dunn",42,50,"Opp","vsMEM",85
2,"13:32","Jaykwon Walton makes two point layup",812,"Made Two","makes","Jaykwon Walton",42,52,"Cavs","vsMEM",86
2,"13:15","Reece Beekman makes two point layup",795,"Made Two","makes","Reece Beekman",44,52,"Opp","vsMEM",87
2,"13:14","Jaykwon Walton misses three point jump shot",794,"Missed Three","misses","Jaykwon Walton",44,52,"Opp","vsMEM",87
2,"13:14","Tigers offensive rebound",794,"Off Rebound","offensive rebound","Tigers",44,52,"Opp","vsMEM",87
2,"13:14","Jacob Groves personal foul",794,"Foul","personal foul","Jacob Groves",44,52,"Opp","vsMEM",87
2,"13:14","Tigers lineup change (Jayhlon Young, Malcolm Dandridge, David Jones, Caleb Mills, Jaykwon Walton)",794,"Opp Sub"," ","Tigers",44,52,"Opp","vsMEM",87
2,"13:01","Cavaliers lineup change (Reece Beekman, Isaac McKneely, Blake Buchanan, Andrew Rohde, Leon Bond III)",781,"Cav Sub"," ","Cavaliers",44,52,"Opp","vsMEM",87
2,"13:01","Blake Buchanan shooting foul (Malcolm Dandridge draws the foul)",781,"Foul","shooting foul","Blake Buchanan",44,52,"Opp","vsMEM",87
2,"13:01","Malcolm Dandridge makes regular free throw 1 of 2",781,"Made FT","makes","Malcolm Dandridge",44,53,"Opp","vsMEM",87
2,"12:37","Malcolm Dandridge makes regular free throw 2 of 2",757,"Made FT","makes","Malcolm Dandridge",44,54,"Cavs","vsMEM",88
2,"12:35","Isaac McKneely misses three point jump shot",755,"Missed Three","misses","Isaac McKneely",44,54,"Cavs","vsMEM",88
2,"12:26","Malcolm Dandridge defensive rebound",746,"Def Rebound","defensive rebound","Malcolm Dandridge",44,54,"Opp","vsMEM",89
2,"12:24","David Jones misses two point jump shot",744,"Missed Two","misses","David Jones",44,54,"Opp","vsMEM",89
2,"12:24","Cavaliers defensive rebound",744,"Def Rebound","defensive rebound","Cavaliers",44,54,"Cavs","vsMEM",90
2,"12:24","Caleb Mills personal foul",744,"Foul","personal foul","Caleb Mills",44,54,"Cavs","vsMEM",90
2,"12:24","Tigers lineup change (Jayhlon Young, Jahvon Quinerly, Caleb Mills, Jaykwon Walton, Malcolm Dandridge)",744,"Opp Sub"," ","Tigers",44,54,"Cavs","vsMEM",90
2,"12:05","Cavaliers lineup change (Blake Buchanan, Reece Beekman, Andrew Rohde, Isaac McKneely, Ryan Dunn)",725,"Cav Sub"," ","Cavaliers",44,54,"Cavs","vsMEM",90
2,"12:01","Isaac McKneely turnover (lost ball) (Jahvon Quinerly steals)",721,"Turnover","turnover","Isaac McKneely",44,54,"Opp","vsMEM",91
2,"12:01","Jayhlon Young makes two point dunk",721,"Made Two","makes","Jayhlon Young",44,56,"Cavs","vsMEM",92
2,"12:01","Cavaliers 30 second timeout",721,"Timeout","second timeout","Cavaliers 30",44,56,"Cavs","vsMEM",92
2,"11:44","TV timeout",704,""," ","TV",44,56,"Cavs","vsMEM",92
2,"11:42","Isaac McKneely misses three point jump shot",702,"Missed Three","misses","Isaac McKneely",44,56,"Cavs","vsMEM",92
2,"11:27","Jahvon Quinerly defensive rebound",687,"Def Rebound","defensive rebound","Jahvon Quinerly",44,56,"Opp","vsMEM",93
2,"11:25","Jayhlon Young misses two point layup",685,"Missed Two","misses","Jayhlon Young",44,56,"Opp","vsMEM",93
2,"11:12","Blake Buchanan defensive rebound",672,"Def Rebound","defensive rebound","Blake Buchanan",44,56,"Cavs","vsMEM",94
2,"11:10","Blake Buchanan misses two point layup",670,"Missed Two","misses","Blake Buchanan",44,56,"Cavs","vsMEM",94
2,"11:01","Malcolm Dandridge defensive rebound",661,"Def Rebound","defensive rebound","Malcolm Dandridge",44,56,"Opp","vsMEM",95
2,"10:59","Caleb Mills misses two point jump shot",659,"Missed Two","misses","Caleb Mills",44,56,"Opp","vsMEM",95
2,"10:58","Tigers offensive rebound",658,"Off Rebound","offensive rebound","Tigers",44,56,"Opp","vsMEM",95
2,"10:58","Blake Buchanan personal foul (Malcolm Dandridge draws the foul)",658,"Foul","personal foul","Blake Buchanan",44,56,"Opp","vsMEM",95
2,"10:58","TV timeout",658,""," ","TV",44,56,"Opp","vsMEM",95
2,"10:58","Tigers lineup change (David Jones, Caleb Mills, Jaykwon Walton, Jahvon Quinerly, Malcolm Dandridge)",658,"Opp Sub"," ","Tigers",44,56,"Opp","vsMEM",95
2,"10:58","Cavaliers lineup change (Jacob Groves, Reece Beekman, Andrew Rohde, Isaac McKneely, Ryan Dunn)",658,"Cav Sub"," ","Cavaliers",44,56,"Opp","vsMEM",95
2,"10:58","Malcolm Dandridge misses regular free throw 1 of 2",658,"Missed FT","misses","Malcolm Dandridge",44,56,"Opp","vsMEM",95
2,"10:49","Reece Beekman defensive rebound",649,"Def Rebound","defensive rebound","Reece Beekman",44,56,"Cavs","vsMEM",96
2,"10:47","Reece Beekman misses two point jump shot",647,"Missed Two","misses","Reece Beekman",44,56,"Cavs","vsMEM",96
2,"10:41","Jaykwon Walton defensive rebound",641,"Def Rebound","defensive rebound","Jaykwon Walton",44,56,"Opp","vsMEM",97
2,"10:25","Malcolm Dandridge makes two point layup (Jahvon Quinerly assists)",625,"Made Two","makes","Malcolm Dandridge",44,58,"Cavs","vsMEM",98
2,"10:23","Jacob Groves misses three point jump shot",623,"Missed Three","misses","Jacob Groves",44,58,"Cavs","vsMEM",98
2,"10:05","Jahvon Quinerly defensive rebound",605,"Def Rebound","defensive rebound","Jahvon Quinerly",44,58,"Opp","vsMEM",99
2,"9:51","Jahvon Quinerly makes three point jump shot (Malcolm Dandridge assists)",591,"Made Three","makes","Jahvon Quinerly",44,61,"Cavs","vsMEM",100
2,"9:49","Andrew Rohde misses three point jump shot",589,"Missed Three","misses","Andrew Rohde",44,61,"Cavs","vsMEM",100
2,"9:44","Jahvon Quinerly defensive rebound",584,"Def Rebound","defensive rebound","Jahvon Quinerly",44,61,"Opp","vsMEM",101
2,"9:33","Jahvon Quinerly turnover (bad pass) (Andrew Rohde steals)",573,"Turnover","turnover","Jahvon Quinerly",44,61,"Cavs","vsMEM",102
2,"9:33","Isaac McKneely turnover (bad pass)",573,"Turnover","turnover","Isaac McKneely",44,61,"Opp","vsMEM",103
2,"9:33","Tigers lineup change (David Jones, Caleb Mills, Jayden Hardaway, Jahvon Quinerly, Malcolm Dandridge)",573,"Opp Sub"," ","Tigers",44,61,"Opp","vsMEM",103
2,"9:23","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Elijah Gertrude, Ryan Dunn, Jacob Groves)",563,"Cav Sub"," ","Cavaliers",44,61,"Opp","vsMEM",103
2,"9:09","Jayden Hardaway makes two point layup (Jahvon Quinerly assists)",549,"Made Two","makes","Jayden Hardaway",44,63,"Cavs","vsMEM",104
2,"9:01","Elijah Gertrude turnover (bad pass) (Caleb Mills steals)",541,"Turnover","turnover","Elijah Gertrude",44,63,"Opp","vsMEM",105
2,"8:56","Caleb Mills turnover (bad pass) (Elijah Gertrude steals)",536,"Turnover","turnover","Caleb Mills",44,63,"Cavs","vsMEM",106
2,"8:54","Elijah Gertrude turnover (lost ball) (Malcolm Dandridge steals)",534,"Turnover","turnover","Elijah Gertrude",44,63,"Opp","vsMEM",107
2,"8:54","Elijah Gertrude shooting foul (David Jones draws the foul)",534,"Foul","shooting foul","Elijah Gertrude",44,63,"Opp","vsMEM",107
2,"8:54","David Jones makes regular free throw 1 of 2",534,"Made FT","makes","David Jones",44,64,"Opp","vsMEM",107
2,"8:54","Tigers lineup change (David Jones, Caleb Mills, Jahvon Quinerly, Nicholas Jourdain, Jayden Hardaway)",534,"Opp Sub"," ","Tigers",44,64,"Opp","vsMEM",107
2,"8:54","Cavaliers lineup change (Taine Murray, Andrew Rohde, Isaac McKneely, Ryan Dunn, Jacob Groves)",534,"Cav Sub"," ","Cavaliers",44,64,"Opp","vsMEM",107
2,"8:45","David Jones makes regular free throw 2 of 2",525,"Made FT","makes","David Jones",44,65,"Cavs","vsMEM",108
2,"8:43","Ryan Dunn misses two point layup",523,"Missed Two","misses","Ryan Dunn",44,65,"Cavs","vsMEM",108
2,"8:42","Ryan Dunn offensive rebound",522,"Off Rebound","offensive rebound","Ryan Dunn",44,65,"Cavs","vsMEM",108
2,"8:42","Ryan Dunn misses two point layup",522,"Missed Two","misses","Ryan Dunn",44,65,"Cavs","vsMEM",108
2,"8:40","Ryan Dunn offensive rebound",520,"Off Rebound","offensive rebound","Ryan Dunn",44,65,"Cavs","vsMEM",108
2,"8:40","Ryan Dunn misses two point layup",520,"Missed Two","misses","Ryan Dunn",44,65,"Cavs","vsMEM",108
2,"8:40","Ryan Dunn offensive rebound",520,"Off Rebound","offensive rebound","Ryan Dunn",44,65,"Cavs","vsMEM",108
2,"8:21","Ryan Dunn makes two point layup",501,"Made Two","makes","Ryan Dunn",46,65,"Opp","vsMEM",109
2,"8:19","David Jones misses three point jump shot",499,"Missed Three","misses","David Jones",46,65,"Opp","vsMEM",109
2,"8:03","Jacob Groves defensive rebound",483,"Def Rebound","defensive rebound","Jacob Groves",46,65,"Cavs","vsMEM",110
2,"7:39","Isaac McKneely makes two point jump shot (Taine Murray assists)",459,"Made Two","makes","Isaac McKneely",48,65,"Opp","vsMEM",111
2,"7:27","David Jones makes two point layup",447,"Made Two","makes","David Jones",48,67,"Cavs","vsMEM",112
2,"7:27","Jahvon Quinerly personal foul",447,"Foul","personal foul","Jahvon Quinerly",48,67,"Cavs","vsMEM",112
2,"7:27","TV timeout",447,""," ","TV",48,67,"Cavs","vsMEM",112
2,"7:27","Tigers lineup change (Nicholas Jourdain, David Jones, Jayhlon Young, Jahvon Quinerly, Jayden Hardaway)",447,"Opp Sub"," ","Tigers",48,67,"Cavs","vsMEM",112
2,"7:13","Cavaliers lineup change (Reece Beekman, Taine Murray, Isaac McKneely, Ryan Dunn, Jacob Groves)",433,"Cav Sub"," ","Cavaliers",48,67,"Cavs","vsMEM",112
2,"7:12","Reece Beekman turnover (bad pass) (Jayhlon Young steals)",432,"Turnover","turnover","Reece Beekman",48,67,"Opp","vsMEM",113
2,"7:05","Jump ball. Jayden Hardaway vs. Jacob Groves (Jacob Groves gains possession)",425,"Jump Ball"," ","Jump",48,67,"Cavs","vsMEM",114
2,"7:05","Jayden Hardaway turnover (lost ball) (Jacob Groves steals)",425,"Turnover","turnover","Jayden Hardaway",48,67,"Opp","vsMEM",115
2,"7:03","Isaac McKneely misses three point jump shot",423,"Missed Three","misses","Isaac McKneely",48,67,"Opp","vsMEM",115
2,"6:50","Tigers defensive rebound",410,"Def Rebound","defensive rebound","Tigers",48,67,"Cavs","vsMEM",116
2,"6:48","Jahvon Quinerly misses three point jump shot",408,"Missed Three","misses","Jahvon Quinerly",48,67,"Cavs","vsMEM",116
2,"6:44","Reece Beekman defensive rebound",404,"Def Rebound","defensive rebound","Reece Beekman",48,67,"Opp","vsMEM",117
2,"6:21","Reece Beekman turnover (bad pass) (David Jones steals)",381,"Turnover","turnover","Reece Beekman",48,67,"Cavs","vsMEM",118
2,"6:19","Nicholas Jourdain misses two point jump shot",379,"Missed Two","misses","Nicholas Jourdain",48,67,"Cavs","vsMEM",118
2,"6:19","Cavaliers defensive rebound",379,"Def Rebound","defensive rebound","Cavaliers",48,67,"Opp","vsMEM",119
2,"6:19","Tigers lineup change (Jayhlon Young, Caleb Mills, David Jones, Jahvon Quinerly, Malcolm Dandridge)",379,"Opp Sub"," ","Tigers",48,67,"Opp","vsMEM",119
2,"6:06","Cavaliers lineup change (Reece Beekman, Taine Murray, Isaac McKneely, Ryan Dunn, Leon Bond III)",366,"Cav Sub"," ","Cavaliers",48,67,"Opp","vsMEM",119
2,"6:04","Isaac McKneely misses three point jump shot",364,"Missed Three","misses","Isaac McKneely",48,67,"Opp","vsMEM",119
2,"6:00","Ryan Dunn offensive rebound",360,"Off Rebound","offensive rebound","Ryan Dunn",48,67,"Opp","vsMEM",119
2,"5:58","Reece Beekman misses three point jump shot",358,"Missed Three","misses","Reece Beekman",48,67,"Opp","vsMEM",119
2,"5:56","Ryan Dunn offensive rebound",356,"Off Rebound","offensive rebound","Ryan Dunn",48,67,"Opp","vsMEM",119
2,"5:54","Ryan Dunn misses two point layup",354,"Missed Two","misses","Ryan Dunn",48,67,"Opp","vsMEM",119
2,"5:37","Malcolm Dandridge defensive rebound",337,"Def Rebound","defensive rebound","Malcolm Dandridge",48,67,"Cavs","vsMEM",120
2,"5:24","David Jones turnover (lost ball) (Ryan Dunn steals)",324,"Turnover","turnover","David Jones",48,67,"Opp","vsMEM",121
2,"5:24","Caleb Mills shooting foul (Isaac McKneely draws the foul)",324,"Foul","shooting foul","Caleb Mills",48,67,"Opp","vsMEM",121
2,"5:24","Isaac McKneely makes regular free throw 1 of 2",324,"Made FT","makes","Isaac McKneely",49,67,"Opp","vsMEM",121
2,"5:24","Tigers lineup change (Jaykwon Walton, David Jones, Caleb Mills, Jahvon Quinerly, Malcolm Dandridge)",324,"Opp Sub"," ","Tigers",49,67,"Opp","vsMEM",121
2,"5:24","Isaac McKneely makes regular free throw 2 of 2",324,"Made FT","makes","Isaac McKneely",50,67,"Cavs","vsMEM",122
2,"5:02","Cavaliers lineup change (Reece Beekman, Taine Murray, Andrew Rohde, Ryan Dunn, Leon Bond III)",302,"Cav Sub"," ","Cavaliers",50,67,"Cavs","vsMEM",122
2,"5:00","Jaykwon Walton misses three point jump shot",300,"Missed Three","misses","Jaykwon Walton",50,67,"Cavs","vsMEM",122
2,"4:46","Ryan Dunn defensive rebound",286,"Def Rebound","defensive rebound","Ryan Dunn",50,67,"Opp","vsMEM",123
2,"4:38","Tigers lineup change (David Jones, Caleb Mills, Jayhlon Young, Jahvon Quinerly, Malcolm Dandridge)",278,"Opp Sub"," ","Tigers",50,67,"Opp","vsMEM",123
2,"4:36","Leon Bond III misses two point jump shot",276,"Missed Two","misses","Leon Bond III",50,67,"Opp","vsMEM",123
2,"4:26","Ryan Dunn offensive rebound",266,"Off Rebound","offensive rebound","Ryan Dunn",50,67,"Opp","vsMEM",123
2,"4:24","Ryan Dunn misses two point jump shot",264,"Missed Two","misses","Ryan Dunn",50,67,"Opp","vsMEM",123
2,"4:19","Jahvon Quinerly defensive rebound",259,"Def Rebound","defensive rebound","Jahvon Quinerly",50,67,"Cavs","vsMEM",124
2,"4:11","David Jones makes two point layup",251,"Made Two","makes","David Jones",50,69,"Opp","vsMEM",125
2,"4:11","Reece Beekman turnover (bad pass)",251,"Turnover","turnover","Reece Beekman",50,69,"Cavs","vsMEM",126
2,"3:54","Cavaliers lineup change (Elijah Gertrude, Andrew Rohde, Taine Murray, Ryan Dunn, Leon Bond III)",234,"Cav Sub"," ","Cavaliers",50,69,"Cavs","vsMEM",126
2,"3:52","David Jones misses two point layup",232,"Missed Two","misses","David Jones",50,69,"Cavs","vsMEM",126
2,"3:42","Taine Murray defensive rebound",222,"Def Rebound","defensive rebound","Taine Murray",50,69,"Opp","vsMEM",127
2,"3:18","Ryan Dunn makes two point layup (Taine Murray assists)",198,"Made Two","makes","Ryan Dunn",52,69,"Cavs","vsMEM",128
2,"3:18","Taine Murray shooting foul (David Jones draws the foul)",198,"Foul","shooting foul","Taine Murray",52,69,"Cavs","vsMEM",128
2,"3:18","TV timeout",198,""," ","TV",52,69,"Cavs","vsMEM",128
2,"3:18","David Jones makes regular free throw 1 of 2",198,"Made FT","makes","David Jones",52,70,"Cavs","vsMEM",128
2,"3:18","David Jones makes regular free throw 2 of 2",198,"Made FT","makes","David Jones",52,71,"Opp","vsMEM",129
2,"3:18","Tigers lineup change (Jayhlon Young, Jayden Hardaway, Caleb Mills, Jahvon Quinerly, Malcolm Dandridge)",198,"Opp Sub"," ","Tigers",52,71,"Opp","vsMEM",129
2,"3:01","Cavaliers lineup change (Andrew Rohde, Taine Murray, Elijah Gertrude, Jordan Minor, Leon Bond III)",181,"Cav Sub"," ","Cavaliers",52,71,"Opp","vsMEM",129
2,"2:45","Taine Murray turnover (bad pass) (Malcolm Dandridge steals)",165,"Turnover","turnover","Taine Murray",52,71,"Cavs","vsMEM",130
2,"2:19","Jahvon Quinerly makes three point jump shot",139,"Made Three","makes","Jahvon Quinerly",52,74,"Opp","vsMEM",131
2,"2:10","Tigers lineup change (Jayhlon Young, Caleb Mills, Carl Cherenfant, Ashton Hardaway, Jayden Hardaway)",130,"Opp Sub"," ","Tigers",52,74,"Opp","vsMEM",131
2,"1:47","Andrew Rohde turnover (lost ball) (Carl Cherenfant steals)",107,"Turnover","turnover","Andrew Rohde",52,74,"Cavs","vsMEM",132
2,"1:45","Jayden Hardaway misses three point jump shot",105,"Missed Three","misses","Jayden Hardaway",52,74,"Cavs","vsMEM",132
2,"1:40","Jordan Minor defensive rebound",100,"Def Rebound","defensive rebound","Jordan Minor",52,74,"Opp","vsMEM",133
2,"1:40","Caleb Mills personal foul (Elijah Gertrude draws the foul)",100,"Foul","personal foul","Caleb Mills",52,74,"Opp","vsMEM",133
2,"1:40","Tigers lineup change (Jayhlon Young, Ashton Hardaway, Carl Cherenfant, Jonathan Pierre, JJ Taylor)",100,"Opp Sub"," ","Tigers",52,74,"Opp","vsMEM",133
2,"1:40","Elijah Gertrude misses regular free throw 1 of 2",100,"Missed FT","misses","Elijah Gertrude",52,74,"Opp","vsMEM",133
2,"1:22","Ashton Hardaway defensive rebound",82,"Def Rebound","defensive rebound","Ashton Hardaway",52,74,"Cavs","vsMEM",134
2,"1:12","Ashton Hardaway makes three point jump shot",72,"Made Three","makes","Ashton Hardaway",52,77,"Opp","vsMEM",135
2,"1:11","Elijah Gertrude misses two point layup",71,"Missed Two","misses","Elijah Gertrude",52,77,"Opp","vsMEM",135
2,"1:11","Jordan Minor offensive rebound",71,"Off Rebound","offensive rebound","Jordan Minor",52,77,"Opp","vsMEM",135
2,"1:10","Jayhlon Young personal foul (Jordan Minor draws the foul)",70,"Foul","personal foul","Jayhlon Young",52,77,"Opp","vsMEM",135
2,"1:10","Jordan Minor misses regular free throw 1 of 1",70,"Missed FT","misses","Jordan Minor",52,77,"Opp","vsMEM",135
2,"0:52","JJ Taylor defensive rebound",52,"Def Rebound","defensive rebound","JJ Taylor",52,77,"Cavs","vsMEM",136
2,"0:50","Jonathan Pierre misses three point jump shot",50,"Missed Three","misses","Jonathan Pierre",52,77,"Cavs","vsMEM",136
2,"0:42","Taine Murray defensive rebound",42,"Def Rebound","defensive rebound","Taine Murray",52,77,"Opp","vsMEM",137
2,"0:12","Jordan Minor makes two point layup (Andrew Rohde assists)",12,"Made Two","makes","Jordan Minor",54,77,"Cavs","vsMEM",138
2,"0:05","Tigers turnover (shot clock violation)",5,"Turnover","turnover","Tigers",54,77,"Opp","vsMEM",139
2,"0:03","Andrew Rohde misses three point jump shot",3,"Missed Three","misses","Andrew Rohde",54,77,"Opp","vsMEM",139
2,"0:01","Cavaliers offensive rebound",1,"Off Rebound","offensive rebound","Cavaliers",54,77,"Opp","vsMEM",139
2,"0:00","Tigers lineup change (Nicholas Jourdain, David Jones, Caleb Mills, Jayhlon Young, Jahvon Quinerly)",0,"Opp Sub"," ","Tigers",54,77,"Opp","vsMEM",139
2,"0:00","Leon Bond III misses two point layup",0,"Missed Two","misses","Leon Bond III",54,77,"Opp","vsMEM",139
2,"0:00","David Jones defensive rebound",0,"Def Rebound","defensive rebound","David Jones",54,77,"Cavs","vsMEM",140
2,"0:00","Elijah Gertrude misses three point jump shot",0,"Missed Three","misses","Elijah Gertrude",54,77,"Cavs","vsMEM",140
2,"0:00","Cavaliers offensive rebound",0,"Off Rebound","offensive rebound","Cavaliers",54,77,"Cavs","vsMEM",140
2,"0:00","End of 2nd Half.",0,""," ","End",54,77,"Cavs","vsMEM",140
