"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
2,"1:30","Reece Beekman misses two point layup",90,"Missed Two","misses","Reece Beekman",67,67,"Cavs","vsFLA",125
2,"1:27","Ryan Dunn offensive rebound",87,"Off Rebound","offensive rebound","Ryan Dunn",67,67,"Cavs","vsFLA",125
2,"1:18","Ryan Dunn makes two point layup",78,"Made Two","makes","Ryan Dunn",69,67,"Opp","vsFLA",126
2,"1:02","Walter Clayton Jr. makes two point layup",62,"Made Two","makes","Walter Clayton Jr.",69,69,"Cavs","vsFLA",127
2,"1:02","Will Richard personal foul (Blake Buchanan draws the foul)",62,"Foul","personal foul","Will Richard",69,69,"Cavs","vsFLA",127
2,"1:02","Blake Buchanan makes regular free throw 1 of 2",62,"Made FT","makes","Blake Buchanan",70,69,"Cavs","vsFLA",127
2,"1:02","Cavaliers lineup change (Blake Buchanan,Isaac McKeenly,Reece Beekman,Ryan Dunn,Dante Harris)",62,"Cav Sub"," ","Cavaliers",70,69,"Cavs","vsFLA",127
2,"0:54","Cavaliers lineup change (Blake Buchanan,Isaac McKeenly,Reece Beekman,Ryan Dunn,Andrew Rohde)",54,"Cav Sub"," ","Cavaliers",70,69,"Cavs","vsFLA",127
2,"0:51","Blake Buchanan makes regular free throw 2 of 2",51,"Made FT","makes","Blake Buchanan",71,69,"Opp","vsFLA",128
2,"0:51","Ryan Dunn personal foul (Walter Clayton Jr. draws the foul)",51,"Foul","personal foul","Ryan Dunn",71,69,"Opp","vsFLA",128
2,"0:51","Walter Clayton Jr. misses regular free throw 1 of 2",51,"Missed FT","misses","Walter Clayton Jr.",71,69,"Opp","vsFLA",128
2,"0:28","Walter Clayton Jr. makes regular free throw 2 of 2",28,"Made FT","makes","Walter Clayton Jr.",71,70,"Cavs","vsFLA",129
2,"0:12","Reece Beekman turnover (traveling)",12,"Turnover","turnover","Reece Beekman",71,70,"Opp","vsFLA",130
2,"0:11","Walter Clayton Jr. turnover (bad pass) (Reece Beekman steals)",11,"Turnover","turnover","Walter Clayton Jr.",71,70,"Cavs","vsFLA",131
2,"0:11","Thomas Haugh personal foul (Blake Buchanan draws the foul)",11,"Foul","personal foul","Thomas Haugh",71,70,"Cavs","vsFLA",131
2,"0:11","Blake Buchanan makes regular free throw 1 of 2",11,"Made FT","makes","Blake Buchanan",72,70,"Cavs","vsFLA",131
2,"0:11","Gators 30 second timeout",11,"Timeout","second timeout","Gators 30",72,70,"Cavs","vsFLA",131
2,"0:11","Blake Buchanan misses regular free throw 2 of 2",11,"Missed FT","misses","Blake Buchanan",72,70,"Cavs","vsFLA",131
2,"0:10","Tyrese Samuel defensive rebound",10,"Def Rebound","defensive rebound","Tyrese Samuel",72,70,"Opp","vsFLA",132
2,"0:02","Walter Clayton Jr. turnover (lost ball) (Reece Beekman steals)",2,"Turnover","turnover","Walter Clayton Jr.",72,70,"Cavs","vsFLA",133
2,"0:02","Thomas Haugh personal foul (Reece Beekman draws the foul)",2,"Foul","personal foul","Thomas Haugh",72,70,"Cavs","vsFLA",133
2,"0:02","Reece Beekman misses regular free throw 1 of 2",2,"Missed FT","misses","Reece Beekman",72,70,"Cavs","vsFLA",133
2,"0:00","Tyrese Samuel turnover (lost ball) (Dante Harris steals)",0,"Turnover","turnover","Tyrese Samuel",72,70,"Opp","vsFLA",134
2,"0:00","Reece Beekman makes regular free throw 2 of 2",0,"Made FT","makes","Reece Beekman",73,70,"Cavs","vsFLA",135
