"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
2,"3:09","Kye Dickson defensive rebound",189,"Def Rebound","defensive rebound","Kye Dickson",75,41,"Opp","vsNCCU",113
2,"3:09","Jordan Minor personal foul (Kye Dickson draws the foul)",189,"Foul","personal foul","Jordan Minor",75,41,"Opp","vsNCCU",113
2,"3:09","Kye Dickson misses regular free throw 1 of 2",189,"Missed FT","misses","Kye Dickson",75,41,"Opp","vsNCCU",113
2,"3:09","Kye Dickson misses regular free throw 2 of 2",189,"Missed FT","misses","Kye Dickson",75,41,"Opp","vsNCCU",113
2,"2:52","Blake Buchanan defensive rebound",172,"Def Rebound","defensive rebound","Blake Buchanan",75,41,"Cavs","vsNCCU",114
2,"2:46","Jordan Minor turnover (lost ball) (Timmy Adedire steals)",166,"Turnover","turnover","Jordan Minor",75,41,"Opp","vsNCCU",115
2,"2:46","Blake Buchanan shooting foul (Kye Dickson draws the foul)",166,"Foul","shooting foul","Blake Buchanan",75,41,"Opp","vsNCCU",115
2,"2:46","Kye Dickson makes regular free throw 1 of 2",166,"Made FT","makes","Kye Dickson",75,42,"Opp","vsNCCU",115
2,"2:46","Kye Dickson misses regular free throw 2 of 2",166,"Missed FT","misses","Kye Dickson",75,42,"Opp","vsNCCU",115
2,"2:36","Jordan Minor defensive rebound",156,"Def Rebound","defensive rebound","Jordan Minor",75,42,"Cavs","vsNCCU",116
2,"2:34","Blake Buchanan misses two point dunk",154,"Missed Two","misses","Blake Buchanan",75,42,"Cavs","vsNCCU",116
2,"2:31","Perry Smith Jr. defensive rebound",151,"Def Rebound","defensive rebound","Perry Smith Jr.",75,42,"Opp","vsNCCU",117
2,"2:31","Taine Murray shooting foul (Guy Fauntleroy draws the foul)",151,"Foul","shooting foul","Taine Murray",75,42,"Opp","vsNCCU",117
2,"2:31","Guy Fauntleroy makes regular free throw 1 of 2",151,"Made FT","makes","Guy Fauntleroy",75,43,"Opp","vsNCCU",117
2,"2:07","Guy Fauntleroy makes regular free throw 2 of 2",127,"Made FT","makes","Guy Fauntleroy",75,44,"Cavs","vsNCCU",118
2,"2:05","Jordan Minor misses two point layup",125,"Missed Two","misses","Jordan Minor",75,44,"Cavs","vsNCCU",118
2,"1:55","Timmy Adedire defensive rebound",115,"Def Rebound","defensive rebound","Timmy Adedire",75,44,"Opp","vsNCCU",119
2,"1:48","Guy Fauntleroy turnover (bad pass)",108,"Turnover","turnover","Guy Fauntleroy",75,44,"Cavs","vsNCCU",120
2,"1:43","Taine Murray turnover (bad pass) (Kye Dickson steals)",103,"Turnover","turnover","Taine Murray",75,44,"Opp","vsNCCU",121
2,"1:18","Guy Fauntleroy makes three point jump shot (Kye Dickson assists)",78,"Made Three","makes","Guy Fauntleroy",75,47,"Cavs","vsNCCU",122
2,"1:16","Bryce Walker misses two point jump shot",76,"Missed Two","misses","Bryce Walker",75,47,"Cavs","vsNCCU",122
2,"1:09","Kye Dickson defensive rebound",69,"Def Rebound","defensive rebound","Kye Dickson",75,47,"Opp","vsNCCU",123
2,"1:07","Terrence Crawford misses three point jump shot",67,"Missed Three","misses","Terrence Crawford",75,47,"Opp","vsNCCU",123
2,"0:51","Taine Murray defensive rebound",51,"Def Rebound","defensive rebound","Taine Murray",75,47,"Cavs","vsNCCU",124
2,"0:21","Blake Buchanan makes two point jump shot (Tristan How assists)",21,"Made Two","makes","Blake Buchanan",77,47,"Opp","vsNCCU",125
2,"0:19","Guy Fauntleroy misses three point jump shot",19,"Missed Three","misses","Guy Fauntleroy",77,47,"Opp","vsNCCU",125
2,"0:19","End of 2nd Half.",19,""," ","End",77,47,"Opp","vsNCCU",125
2,"0:00","Perry Smith Jr. defensive rebound",0,"Def Rebound","defensive rebound","Perry Smith Jr.",77,47,"Cavs","vsNCCU",126
2,"0:00","Cavaliers defensive rebound",0,"Def Rebound","defensive rebound","Cavaliers",77,47,"Opp","vsNCCU",127
2,"0:00","Cavaliers defensive rebound",0,"Def Rebound","defensive rebound","Cavaliers",77,47,"Cavs","vsNCCU",128
