"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
2,"14:43","Andrew Rohde makes two point layup",883,"Made Two","makes","Andrew Rohde",41,28,"Opp","vsTA&M",78
2,"14:41","Reece Beekman blocks Solomon Washington's three point jump shot",881,"Block","block","Reece Beekman",41,28,"Opp","vsTA&M",78
2,"14:35","Andersson Garcia offensive rebound",875,"Off Rebound","offensive rebound","Andersson Garcia",41,28,"Opp","vsTA&M",78
2,"14:28","Andersson Garcia makes two point layup",868,"Made Two","makes","Andersson Garcia",41,30,"Cavs","vsTA&M",79
2,"14:26","Jacob Groves misses three point jump shot",866,"Missed Three","misses","Jacob Groves",41,30,"Cavs","vsTA&M",79
2,"14:22","Solomon Washington defensive rebound",862,"Def Rebound","defensive rebound","Solomon Washington",41,30,"Opp","vsTA&M",80
2,"13:24","Henry Coleman III makes two point layup (Wade Taylor IV assists)",804,"Made Two","makes","Henry Coleman III",41,32,"Cavs","vsTA&M",81
2,"13:20","Isaac McKneely misses three point jump shot",800,"Missed Three","misses","Isaac McKneely",41,32,"Cavs","vsTA&M",81
2,"13:20","Cavaliers offensive rebound",800,"Off Rebound","offensive rebound","Cavaliers",41,32,"Cavs","vsTA&M",81
2,"13:12","Cavaliers lineup change (Elijah Gertrude, Andrew Rohde, Isaac McKneely, Leon Bond III, Jacob Groves)",792,"Cav Sub"," ","Cavaliers",41,32,"Cavs","vsTA&M",81
2,"13:10","Andrew Rohde misses three point jump shot",790,"Missed Three","misses","Andrew Rohde",41,32,"Cavs","vsTA&M",81
2,"13:08","Cavaliers offensive rebound",788,"Off Rebound","offensive rebound","Cavaliers",41,32,"Cavs","vsTA&M",81
2,"13:08","Wade Taylor IV personal foul",788,"Foul","personal foul","Wade Taylor IV",41,32,"Cavs","vsTA&M",81
2,"12:54","Aggies lineup change (Bryce Lindsay, Andersson Garcia, Solomon Washington, Henry Coleman III, Manny Obaseki)",774,"Opp Sub"," ","Aggies",41,32,"Cavs","vsTA&M",81
2,"12:46","Andrew Rohde turnover (bad pass) (Bryce Lindsay steals)",766,"Turnover","turnover","Andrew Rohde",41,32,"Opp","vsTA&M",82
2,"12:46","Bryce Lindsay turnover (double dribble)",766,"Turnover","turnover","Bryce Lindsay",41,32,"Cavs","vsTA&M",83
2,"12:37","Aggies lineup change (Bryce Lindsay, Andersson Garcia, Solomon Washington, Henry Coleman III, Jace Carter)",757,"Opp Sub"," ","Aggies",41,32,"Cavs","vsTA&M",83
2,"12:06","Isaac McKneely turnover (bad pass) (Solomon Washington steals)",726,"Turnover","turnover","Isaac McKneely",41,32,"Opp","vsTA&M",84
2,"12:03","Elijah Gertrude blocks Jace Carter's two point layup",723,"Block","block","Elijah Gertrude",41,32,"Opp","vsTA&M",84
2,"12:03","Aggies offensive rebound",723,"Off Rebound","offensive rebound","Aggies",41,32,"Opp","vsTA&M",84
2,"11:57","Aggies lineup change (Jace Carter, Bryce Lindsay, Andersson Garcia, Hayden Hefner, Henry Coleman III)",717,"Opp Sub"," ","Aggies",41,32,"Opp","vsTA&M",84
2,"11:55","Hayden Hefner misses three point jump shot",715,"Missed Three","misses","Hayden Hefner",41,32,"Opp","vsTA&M",84
2,"11:34","Jacob Groves defensive rebound",694,"Def Rebound","defensive rebound","Jacob Groves",41,32,"Cavs","vsTA&M",85
2,"11:16","Andrew Rohde turnover (bad pass) (Andersson Garcia steals)",676,"Turnover","turnover","Andrew Rohde",41,32,"Opp","vsTA&M",86
2,"11:16","Andersson Garcia turnover (bad pass)",676,"Turnover","turnover","Andersson Garcia",41,32,"Cavs","vsTA&M",87
2,"11:16","TV timeout",676,""," ","TV",41,32,"Cavs","vsTA&M",87
2,"11:16","Aggies lineup change (Jace Carter, Wildens Leveque, Eli Lawrence, Wade Taylor IV, Henry Coleman III)",676,"Opp Sub"," ","Aggies",41,32,"Cavs","vsTA&M",87
2,"11:02","Cavaliers lineup change (Blake Buchanan, Isaac McKneely, Elijah Gertrude, Reece Beekman, Ryan Dunn)",662,"Cav Sub"," ","Cavaliers",41,32,"Cavs","vsTA&M",87
2,"10:46","Eli Lawrence personal foul",646,"Foul","personal foul","Eli Lawrence",41,32,"Cavs","vsTA&M",87
2,"10:44","Elijah Gertrude misses three point jump shot",644,"Missed Three","misses","Elijah Gertrude",41,32,"Cavs","vsTA&M",87
2,"10:44","Blake Buchanan offensive rebound",644,"Off Rebound","offensive rebound","Blake Buchanan",41,32,"Cavs","vsTA&M",87
2,"10:30","Cavaliers turnover (shot clock violation)",630,"Turnover","turnover","Cavaliers",41,32,"Opp","vsTA&M",88
2,"10:30","Elijah Gertrude shooting foul (Wildens Leveque draws the foul)",630,"Foul","shooting foul","Elijah Gertrude",41,32,"Opp","vsTA&M",88
2,"10:30","Wildens Leveque makes regular free throw 1 of 2",630,"Made FT","makes","Wildens Leveque",41,33,"Opp","vsTA&M",88
2,"10:30","Wildens Leveque makes regular free throw 2 of 2",630,"Made FT","makes","Wildens Leveque",41,34,"Cavs","vsTA&M",89
2,"10:10","Cavaliers lineup change (Blake Buchanan, Reece Beekman, Isaac McKneely, Andrew Rohde, Ryan Dunn)",610,"Cav Sub"," ","Cavaliers",41,34,"Cavs","vsTA&M",89
2,"10:08","Andrew Rohde misses three point jump shot",608,"Missed Three","misses","Andrew Rohde",41,34,"Cavs","vsTA&M",89
2,"9:53","Cavaliers offensive rebound",593,"Off Rebound","offensive rebound","Cavaliers",41,34,"Cavs","vsTA&M",89
2,"9:51","Reece Beekman misses two point layup",591,"Missed Two","misses","Reece Beekman",41,34,"Cavs","vsTA&M",89
2,"9:43","Jace Carter defensive rebound",583,"Def Rebound","defensive rebound","Jace Carter",41,34,"Opp","vsTA&M",90
2,"9:41","Eli Lawrence misses two point layup",581,"Missed Two","misses","Eli Lawrence",41,34,"Opp","vsTA&M",90
2,"9:39","Henry Coleman III offensive rebound",579,"Off Rebound","offensive rebound","Henry Coleman III",41,34,"Opp","vsTA&M",90
2,"9:39","Henry Coleman III misses two point layup",579,"Missed Two","misses","Henry Coleman III",41,34,"Opp","vsTA&M",90
2,"9:39","Wildens Leveque offensive rebound",579,"Off Rebound","offensive rebound","Wildens Leveque",41,34,"Opp","vsTA&M",90
2,"9:39","Blake Buchanan shooting foul (Wildens Leveque draws the foul)",579,"Foul","shooting foul","Blake Buchanan",41,34,"Opp","vsTA&M",90
2,"9:39","Wildens Leveque makes regular free throw 1 of 2",579,"Made FT","makes","Wildens Leveque",41,35,"Opp","vsTA&M",90
2,"9:39","Cavaliers lineup change (Jacob Groves, Reece Beekman, Andrew Rohde, Taine Murray, Ryan Dunn)",579,"Cav Sub"," ","Cavaliers",41,35,"Opp","vsTA&M",90
2,"9:20","Wildens Leveque makes regular free throw 2 of 2",560,"Made FT","makes","Wildens Leveque",41,36,"Cavs","vsTA&M",91
2,"9:04","Ryan Dunn makes two point dunk (Jacob Groves assists)",544,"Made Two","makes","Ryan Dunn",43,36,"Opp","vsTA&M",92
2,"9:02","Wade Taylor IV misses three point jump shot",542,"Missed Three","misses","Wade Taylor IV",43,36,"Opp","vsTA&M",92
2,"8:53","Taine Murray defensive rebound",533,"Def Rebound","defensive rebound","Taine Murray",43,36,"Cavs","vsTA&M",93
2,"8:53","Eli Lawrence personal foul",533,"Foul","personal foul","Eli Lawrence",43,36,"Cavs","vsTA&M",93
2,"8:44","Aggies lineup change (Solomon Washington, Wade Taylor IV, Eli Lawrence, Wildens Leveque, Henry Coleman III)",524,"Opp Sub"," ","Aggies",43,36,"Cavs","vsTA&M",93
2,"8:44","Eli Lawrence shooting foul (Ryan Dunn draws the foul)",524,"Foul","shooting foul","Eli Lawrence",43,36,"Cavs","vsTA&M",93
2,"8:44","Ryan Dunn makes regular free throw 1 of 2",524,"Made FT","makes","Ryan Dunn",44,36,"Cavs","vsTA&M",93
2,"8:34","Ryan Dunn makes regular free throw 2 of 2",514,"Made FT","makes","Ryan Dunn",45,36,"Opp","vsTA&M",94
2,"8:23","Andrew Rohde personal foul",503,"Foul","personal foul","Andrew Rohde",45,36,"Opp","vsTA&M",94
2,"8:21","Wade Taylor IV misses two point jump shot",501,"Missed Two","misses","Wade Taylor IV",45,36,"Opp","vsTA&M",94
2,"8:12","Solomon Washington offensive rebound",492,"Off Rebound","offensive rebound","Solomon Washington",45,36,"Opp","vsTA&M",94
2,"7:58","Eli Lawrence makes three point jump shot",478,"Made Three","makes","Eli Lawrence",45,39,"Cavs","vsTA&M",95
2,"7:34","Jacob Groves makes three point jump shot (Reece Beekman assists)",454,"Made Three","makes","Jacob Groves",48,39,"Opp","vsTA&M",96
2,"7:34","Jacob Groves personal foul",454,"Foul","personal foul","Jacob Groves",48,39,"Opp","vsTA&M",96
2,"7:34","TV timeout",454,""," ","TV",48,39,"Opp","vsTA&M",96
2,"7:26","Aggies lineup change (Wade Taylor IV, Eli Lawrence, Andersson Garcia, Solomon Washington, Henry Coleman III)",446,"Opp Sub"," ","Aggies",48,39,"Opp","vsTA&M",96
2,"7:11","Henry Coleman III makes two point layup",431,"Made Two","makes","Henry Coleman III",48,41,"Cavs","vsTA&M",97
2,"6:57","Jacob Groves makes two point jump shot",417,"Made Two","makes","Jacob Groves",50,41,"Opp","vsTA&M",98
2,"6:57","Henry Coleman III turnover (bad pass)",417,"Turnover","turnover","Henry Coleman III",50,41,"Cavs","vsTA&M",99
2,"6:47","Aggies lineup change (Wade Taylor IV, Jace Carter, Wildens Leveque, Solomon Washington, Henry Coleman III)",407,"Opp Sub"," ","Aggies",50,41,"Cavs","vsTA&M",99
2,"6:45","Andrew Rohde misses two point jump shot",405,"Missed Two","misses","Andrew Rohde",50,41,"Cavs","vsTA&M",99
2,"6:39","Solomon Washington defensive rebound",399,"Def Rebound","defensive rebound","Solomon Washington",50,41,"Opp","vsTA&M",100
2,"6:34","Wade Taylor IV misses two point layup",394,"Missed Two","misses","Wade Taylor IV",50,41,"Opp","vsTA&M",100
2,"6:34","Henry Coleman III offensive rebound",394,"Off Rebound","offensive rebound","Henry Coleman III",50,41,"Opp","vsTA&M",100
2,"6:30","Ryan Dunn blocks Henry Coleman III's two point layup",390,"Block","block","Ryan Dunn",50,41,"Opp","vsTA&M",100
2,"6:04","Andrew Rohde defensive rebound",364,"Def Rebound","defensive rebound","Andrew Rohde",50,41,"Cavs","vsTA&M",101
2,"5:52","Jacob Groves makes two point layup (Taine Murray assists)",352,"Made Two","makes","Jacob Groves",52,41,"Opp","vsTA&M",102
2,"5:52","Aggies 30 second timeout",352,"Timeout","second timeout","Aggies 30",52,41,"Opp","vsTA&M",102
2,"5:43","Cavaliers 30 second timeout",343,"Timeout","second timeout","Cavaliers 30",52,41,"Opp","vsTA&M",102
2,"5:41","Jace Carter misses three point jump shot",341,"Missed Three","misses","Jace Carter",52,41,"Opp","vsTA&M",102
2,"5:40","Wildens Leveque offensive rebound",340,"Off Rebound","offensive rebound","Wildens Leveque",52,41,"Opp","vsTA&M",102
2,"5:16","Wildens Leveque turnover (lost ball)",316,"Turnover","turnover","Wildens Leveque",52,41,"Cavs","vsTA&M",103
2,"5:03","Andrew Rohde makes three point jump shot",303,"Made Three","makes","Andrew Rohde",55,41,"Opp","vsTA&M",104
2,"5:01","Reece Beekman blocks Wade Taylor IV's two point layup",301,"Block","block","Reece Beekman",55,41,"Opp","vsTA&M",104
2,"5:01","Aggies offensive rebound",301,"Off Rebound","offensive rebound","Aggies",55,41,"Opp","vsTA&M",104
2,"4:51","Aggies lineup change (Jace Carter, Wade Taylor IV, Wildens Leveque, Eli Lawrence, Henry Coleman III)",291,"Opp Sub"," ","Aggies",55,41,"Opp","vsTA&M",104
2,"4:49","Ryan Dunn blocks Wildens Leveque's two point layup",289,"Block","block","Ryan Dunn",55,41,"Opp","vsTA&M",104
2,"4:26","Andrew Rohde defensive rebound",266,"Def Rebound","defensive rebound","Andrew Rohde",55,41,"Cavs","vsTA&M",105
2,"4:24","Taine Murray misses two point jump shot",264,"Missed Two","misses","Taine Murray",55,41,"Cavs","vsTA&M",105
2,"4:18","Jacob Groves offensive rebound",258,"Off Rebound","offensive rebound","Jacob Groves",55,41,"Cavs","vsTA&M",105
